Domain,PdfLink,Description
cz.cannaprostnd.com,-,Internetové stránky\, na které se dostanete nejčastěji na základě spamů v elektronické poště\, slibují neznámý konopný přípravek proti prostatě. Další informace na stránkách jsou zcela nedostatečné. Jako provozovatel je uvedena údajně firma\, která figuruje u celé řady dalších rizikových webů. Na stránkách odbíhá odpočítávání času\, aby spotřebitel byl tlačen k rozhodnutí a neměl čas o nákupu přemýšlet. Lékař\, který přípravek na stránkách propaguje\, je smyšlený a jeho fotografie stažena z fotobanky. Před nákupem na těchto stránkách Česká obchodní inspekce varuje.
cz.cardilinev.com,-,Internetové stránky\, na které se dostanete nejčastěji na základě spamů v elektronické poště\, slibují zcela neznámý produkt na léčbu srdeční hypertenze. Jedná se však o neznámý přípravek\, který má sloužit k léčbě\, aniž by byl schválen Státním ústavem pro kontrolu léčiv. Obchodní podmínky zcela chybí\, další informace na stránkách jsou nedostatečné. Jako provozovatel je uvedena společnost z Panamy. Na stránkách probíhá odpočítávání času\, po který uvedená nabídka platí\, avšak časomíra se vrací zpět\, jde o nekalou obchodní praktiku a nátlak na spotřebitele\, aby nakoupil a neměl čas o nabídce přemýšlet. Před nákupem na těchto stránkách Česká obchodní inspekce varuje.
cz.ceskysystem.zulole25.vip,-,Stránky nabízejí rychlé zbohatnutí. Jako provozovatel webu není uveden nikdo\, stránky neobsahují dostatečné obchodní podmínky\, současná podoba webu hrubě odporuje právním předpisům. Před registrací na těchto stránkách Česká obchodní inspekce varuje.
cz.cleanvisionnd.com/?c=cz,-,Internetové stránky\, na které se dostanete nejčastěji na základě spamů v elektronické poště\, slibují zcela neznámý produkt\, který vám údajně vrátí zrak. Tento výrobek je zcela neznámý\, má mít však až zázračné účinky. Obchodní podmínky zcela chybí\, další informace na stránkách jsou nedostatečné. Jako provozovatel je uvedena společnost z Panamy. Na stránkách probíhá odpočítávání času\, po který uvedená nabídka platí\, avšak časomíra se vrací zpět\, jde o nekalou obchodní praktiku a nátlak na spotřebitele\, aby nakoupil a neměl čas o nabídce přemýšlet. Před nákupem na těchto stránkách Česká obchodní inspekce varuje.
cz.coolbox24.info,-,Jako provozovatel webu není uveden nikdo\, stránky jsou tedy zcela anonymní a spotřebitel neví\, s kým uzavírá kupní smlouvu a vůči komu může nárokovat svá práva. Před nákupem na těchto stránkách Česká obchodní inspekce varuje.
cz.coolboxshop.com,-,Jako provozovatel webu není uveden nikdo\, stránky jsou tedy zcela anonymní a spotřebitel neví\, s kým uzavírá kupní smlouvu a vůči komu může nárokovat svá práva. Před nákupem na těchto stránkách Česká obchodní inspekce varuje.
cz.coprv.com,-,Internetové stránky\, na které se dostanete nejčastěji na základě spamů v elektronické poště\, slibují neznámý konopný přípravek na kloupy. Další informace na stránkách jsou zcela nedostatečné. Jako provozovatel je uvedena údajná firma z Panamy\, která figuruje u celé řady dalších rizikových webů. Na stránkách odbíhá odpočítávání času\, aby spotřebitel byl tlačen k rozhodnutí a neměl čas o nákupu přemýšlet. Lékař\, který přípravek na stránkách propaguje\, je smyšlený a jeho fotografie stažena z fotobanky. Před nákupem na těchto stránkách Česká obchodní inspekce varuje.
cz.cystov.com,-,Internetové stránky\, na které se dostanete nejčastěji na základě spamů v elektronické poště\, slibují neznámý přípravek. Obchodní podmínky chybí. Další informace na stránkách jsou zcela nedostatečné. Jako provozovatel je uvedena údajná firma z Panamy\, která figuruje u celé řady dalších rizikových webů. Lékař\, který je na webu uveden\, je smyšlená osoba. Před nákupem na těchto stránkách Česká obchodní inspekce varuje.
cz.drdermr.com,-,Na základě smyšlených informací je tu prezentován neznámý přípravek na lupénku. Na stránkách jsou pak recenze údajně spokojených uživatelů\, tyto recenze jsou však smyšlené - na jiných verzích stránek v jiném jazyce existují stejné fotografie u recenzí\, avšak jiná jména (dle jazyka). Příběh je smyšlený\, provozovatel je uveden na celé řadě dalších rizikových webů nabízející obdobné rychlé řešení problémů se zdravím. Nákup zde za rizikový považuje Česká obchodní inspekce\, stránky jsou anonymní na blíže nespecifikovanou zahraniční firmu a spotřebitel neví\, s kým uzavírá kupní smlouvu a vůči komu může nárokovat svá práva.
cz.eenergylb.com,-,Stránky odkazují formou článku na prodej zařízení na šetření spotřeby elektrické energie. Toto zařízení však energii nemůže ušetřit\, ale naopak ji spotřebovává. Může se navíc jednat o nebezpečný výrobek. V roce 2012 byl do systému RAPEX nahlášen velmi podobný výrobek Power Factor Saver\, výrobek představoval nebezpečí úrazu elektrickým proudem\, protože napětí na kolících po odpojení výrobku ze zásuvky bylo příliš vysoké. Internetové stránky jsou provozovány zahraničními osobami\, které figurují u jiných rizikových webů\, sídlo uvádějí v Panamě. Před nákupem na těchto stránkách Česká obchodní inspekce varuje.
cz.ezwattpro.com,-,Jako provozovatel webu není uveden nikdo\, stránky jsou tedy zcela anonymní a spotřebitel neví\, s kým uzavírá kupní smlouvu a vůči komu může nárokovat svá práva. Před nákupem na těchto stránkách Česká obchodní inspekce varuje.
cz.feizer.com,-,Jako provozovatel webu není uveden nikdo\, stránky jsou tedy zcela anonymní a spotřebitel neví\, s kým uzavírá kupní smlouvu a vůči komu může nárokovat svá práva. Před nákupem na těchto stránkách Česká obchodní inspekce varuje.
cz.feizeripx.net,-,Obsah obchodních podmínek hrubě odporuje právním předpisům. Web je anonymní a spotřebitel neví\, s kým uzavírá kupní smlouvu a vůči komu může nárokovat svá práva. Před nákupem na těchto stránkách Česká obchodní inspekce varuje.
cz.gigantv.com,-,Internetové stránky\, na které se dostanete nejčastěji na základě spamů v elektronické poště\, slibují neznámý přípravek. Obchodní podmínky chybí. Další informace na stránkách jsou zcela nedostatečné. Jako provozovatel je uvedena údajná firma z Panamy\, která figuruje u celé řady dalších rizikových webů. Na stránkách odbíhá odpočítávání času\, aby spotřebitel byl tlačen k rozhodnutí a neměl čas o nákupu přemýšlet. Před nákupem na těchto stránkách Česká obchodní inspekce varuje.
cz.hemorv.com,-,Jako provozovatel webu není uveden nikdo\, stránky jsou tedy zcela anonymní a spotřebitel neví\, s kým uzavírá kupní smlouvu a vůči komu může nárokovat svá práva. Na stránkách jsou též uvedeny informace\, které se nezakládají na pravdě. Jako odborník je prezentován Jan Havlíček\, doktor-proktolog s 20letou praxí\, kandidát lékařských věd. Tento údajný lékař nemá žádný záznam na univerzitě\, ani v jiné seriózní instituci. Fotka je stažena z fotobanky\, jde o smyšleného odborníka. Před nákupem na těchto stránkách Česká obchodní inspekce varuje. Viz: https://www.coi.gov.cz/hemorv/
cz.indoorsuper.com,-,Jako provozovatel webu není uveden nikdo\, stránky jsou tedy zcela anonymní a spotřebitel neví\, s kým uzavírá kupní smlouvu a vůči komu může nárokovat svá práva. Před nákupem na těchto stránkách Česká obchodní inspekce varuje.
cz.irecommendz.com/review/artroser/,-,Jako provozovatel webu není uveden nikdo\, stránky jsou tedy zcela anonymní a spotřebitel neví\, s kým uzavírá kupní smlouvu a vůči komu může nárokovat svá práva. Před nákupem na těchto stránkách varuje Česká obchodní inspekce i Státní ústav prokontrolu léčiv.
cz.ketodietv.com,-,Na základě smyšlených informací prezentován neznámý přípravek na zhubnutí. Na stránkách je příběh osoba\, která měla údajně zhubnout. Příběh je smyšlený\, provozovatel je uveden na celé řadě dalších rizikových webů nabízející obdobné rychlé řešení problémů se zdravím. Nákup zde za rizikový považuje Česká obchodní inspekce\, stránky jsou anonymní na blíže nespecifikovanou zahraniční firmu a spotřebitel neví\, s kým uzavírá kupní smlouvu a vůči komu může nárokovat svá práva.
cz.landevrv.com,-,Internetové stránky\, na které se dostanete nejčastěji na základě spamů v elektronické poště\, slibují neznámý přípravek na krevní tlak. Další informace na stránkách jsou zcela nedostatečné. Jako provozovatel je uvedena údajná firma z Panamy\, která figuruje u celé řady dalších rizikových webů. Na stránkách odbíhá odpočítávání času\, aby spotřebitel byl tlačen k rozhodnutí a neměl čas o nákupu přemýšlet. Před nákupem na těchto stránkách Česká obchodní inspekce varuje.
cz.magnet4health.info,-,Stránky odkazují na neexistující rozhovor s údajným vědcem z Českých Budějovic\, který vynalezl údajně přírodní metodu odstraňující bolest do 3 minut. Dr. David Karpita\, který je zmíněn v článku\, nemá žádný záznam na univerzitě\, ani v jiné seriozní instituci. Fotka je stažena z fotobanky\, jde o smyšleného odborníka. Jako provozovatel webu není uveden nikdo\, stránky jsou tedy zcela anonymní a spotřebitel neví\, s kým uzavírá kupní smlouvu a vůči komu může nárokovat svá práva. Před nákupem na těchto stránkách Česká obchodní inspekce varuje.
cz.nanovein.eu,-,Jako provozovatel webu není uveden nikdo\, stránky jsou tedy zcela anonymní a spotřebitel neví\, s kým uzavírá kupní smlouvu a vůči komu může nárokovat svá práva. Před nákupem na těchto stránkách Česká obchodní inspekce varuje.
cz.nicozerond.com,-,Internetové stránky\, na které se dostanete nejčastěji na základě spamů v elektronické poště\, slibují zcela neznámý produkt na odvykání kouření. Obchodní podmínky zcela chybí\, další informace na stránkách jsou nedostatečné. Jako provozovatel je uvedena společnost z Panamy\, která figuruje u mnoha jiných rizikových e-shopů\, které nabízejí celou řadu dalších neznámých výrobků např. na hubnutí\, proti kouření\, na prostatu\, na klouby\, srdeční hypertenzi a další. Informace na stránkách jsou smyšlené\, a to včetně recenzí. Například po zadání těcho stránek\, kde místo předpony cz. bude uvedeno sk. nebo pl.\, objeví se v recenzích stejné fotky\, ale jiná jména a jiný text. Před nákupem na těchto stránkách Česká obchodní inspekce varuje.
cz.onlinecheap2020.net,-,Jako provozovatel webu není uveden nikdo\, stránky jsou tedy zcela anonymní a spotřebitel neví\, s kým uzavírá kupní smlouvu a vůči komu může nárokovat svá práva. Před nákupem na těchto stránkách Česká obchodní inspekce varuje.
cz.onlinecheap2021.ru,-,Jako provozovatel webu není uveden nikdo\, stránky jsou tedy zcela anonymní a spotřebitel neví\, s kým uzavírá kupní smlouvu a vůči komu může nárokovat svá práva. Před nákupem na těchto stránkách Česká obchodní inspekce varuje.
cz.otsnd.com,-,Internetové stránky\, na které se dostanete nejčastěji přes reklamu či spam\, slibují neznámý přípravek na hubnutí. Informace uvedené na stránkách jsou smyšlené\, protože například vedle fotografie údajného lékaře-specialisty je uvedeno jméno Lukáš Wohanka\, ve slovenské verzi stránek (sk.otsnd.com) je u stejné fotografie jméno lékaře Filip Ňachaj. Stejně tak jsou smyšlené i recenze údajně spokojených zákazníků. Vedle stejných fotografií jsou opět jiná jména. Informace na stránkách jsou nedostatečné. Jako provozovatel je uvedena údajně firma z Panamy\, která figuruje u mnoha jiných rizikových e-shopů\, které nabízejí celou řadu dalších neznámých výrobků např. na hubnutí\, proti kouření\, prostatě\, na klouby\, srdeční hypertenzi a další. Výrobky nejsou schváleny Ústavem pro kontrolu léčiv\, lékaři před těmito neznámými přípravky varují. Nákup zde za rizikový považuje také Česká obchodní inspekce.
cz.parazitolnd.com,-,Internetové stránky\, na které se dostanete nejčastěji na základě spamů v elektronické poště\, slibují zcela neznámý produkt proti parazitům. Obchodní podmínky zcela chybí. Spotřebitel neví\, s kým uzavírá kupní smlouvu a vůči komu může nárokovat svá práva. Před nákupem na těchto stránkách Česká obchodní inspekce varuje.
cz.prostero-official.eu,-,Internetové stránky\, na které se dostanete nejčastěji přes reklamu či spam\, slibují neznámý přípravek na zánět prostaty. Nabízené výrobky\, které mají sloužit k léčení zánětů prostaty\, nejsou schváleny Ústavem pro kontrolu léčiv\, lékaři před těmito neznámými přípravky varují. Obchodní podmínky zde jsou nedostatečné\, provozovatel stránek je anonymní.
cz.smart-topstore.com,-,Z těchto stránek si spotřebitel objednal dvě masážní zařízení\, přišlo jedno. Po rozbalení přístroje byla vidlice napájecího adaptéru zlomená a z bezpečnostních důvodů spotřebitel ani přístroj nepoužil. Snažil se odsoupit od kupní smlouvy\, ale nikdo nereaguje. Stránky nemají informaci o provozovateli (žádné IČO)\, prodejce je nekontaktní a hrubě porušuje zákon o ochraně spotřebitele například tím\, že neumožní vrátit zboží do 14 dnů bez udání důvodu. Před nákupem na těchto stránkách Česká obchodní inspekce varuje.
cz.suganormnd.com,-,Na webových stránkách je nabízen naprosto neznámý výrobek jako pomoc pacientům při cukrovce\, který není registrovaný u Státního ústavu pro kontrolu léčiv. Jako prodejce je uvedena firma z Panamy\, která se objevuje u celé řady rizikových e-shopů\, viz níže. Spotřebitel je na tyto stránky odkazován ve spamech\, které se šíří elektronickou poštou. Česká obchodní inspekce nákup zde považuje za rizikový.
cz.technoweek.net,-,Na webu je nabízen údajně „zázračný“ přístroj na úsporu elektrické energie. Nic takového však z hlediska fyzikálních zákonů (že přístroj vložený do zásuvky ve finále šetří elektrickou energii) není možné. Ani není zřejmé\, kdo je provozovatelem\, tedy s kým spotřebitel uzavírá smlouvu a vůči komu může nárokovat svá práva. Česká obchodní inspekce před těmito stránkami spotřebitele varuje.
cz.thetrackkey.com,-,Jako provozovatel webu není uveden nikdo\, stránky jsou tedy zcela anonymní a spotřebitel neví\, s kým uzavírá kupní smlouvu a vůči komu může nárokovat svá práva. Před nákupem na těchto stránkách Česká obchodní inspekce varuje.
cz.thexdrone.org,-,Jako provozovatel webu není uveden nikdo\, stránky jsou tedy zcela anonymní a spotřebitel neví\, s kým uzavírá kupní smlouvu a vůči komu může nárokovat svá práva. Před nákupem na těchto stránkách Česká obchodní inspekce varuje.
cz.thirteenpleasant.cc/CZ/1474tr/?bet=28368923,-,Web zneužívá logo a design portálu Novinky.cz a snaží se vytvořit dojem\, že přináší úžasnou zprávu o zázračném zbohatnutí. Celý systém na základě lživých informací žádá následně velmi citlivá data. Jako provozovatel webu není uveden nikdo\, stránky jsou tedy zcela anonymní a spotřebitel neví\, vůči komu může nárokovat svá práva. Před vyplněním citlivých údajů na těchto stránkách varuje společnost Seznam.cz a Česká obchodní inspekce.
cz.vegaslim-shop.com/784624,-,Stránka\, na kterou se dostane spotřebitel nejčastěji proklikem přes web www.abc-pro-zdravi.cz\, nabízí neznámý výrobek na hubnutí. Jako provozovatel webu není uveden nikdo\, stránky jsou tedy zcela anonymní a spotřebitel neví\, s kým uzavírá kupní smlouvu a vůči komu může nárokovat svá práva. Před nákupem na těchto stránkách Česká obchodní inspekce varuje.
cz.wlosnd.com,-,Na základě smyšlených informací je tu prezentován neznámý přípravek na zhubnutí. Na stránkách jsou pak recenze údajně spokojených uživatelů\, tyto recenze jsou však smyšlené - na jiných verzích stránek v jiném jazyce existují stejné fotografie u recenzí\, avšak jiná jména (dle jazyka). Příběh je smyšlený\, provozovatel je uveden na celé řadě dalších rizikových webů nabízející obdobné rychlé řešení problémů se zdravím. Nákup zde za rizikový považuje Česká obchodní inspekce\, stránky jsou anonymní na blíže nespecifikovanou zahraniční firmu a spotřebitel neví\, s kým uzavírá kupní smlouvu a vůči komu může nárokovat svá práva.
cz1.alkotoxv.com,-,Internetové stránky\, na které se dostanete nejčastěji na základě spamů v elektronické poště\, slibují neznámý přípravek v boji proti alkoholu. Obchodní podmínky chybí. . Další informace na stránkách jsou zcela nedostatečné. Jako provozovatel je uvedena údajná firma z Panamy\, která figuruje u celé řady dalších rizikových webů. Na stránkách odbíhá odpočítávání času\, aby spotřebitel byl tlačen k rozhodnutí a neměl čas o nákupu přemýšlet. Před nákupem na těchto stránkách Česká obchodní inspekce varuje.
cz1.alkozerond.com,-,Internetové stránky\, na které se dostanete nejčastěji na základě spamů v elektronické poště\, slibují neznámý přípravek na boj proti závislosti na alkoholu. Další informace na stránkách jsou zcela nedostatečné. Jako provozovatel je uvedena údajná firma z Panamy\, která figuruje u celé řady dalších rizikových webů. Na stránkách odbíhá odpočítávání času\, aby spotřebitel byl tlačen k rozhodnutí a neměl čas o nákupu přemýšlet. Lékař\, údajně jménem Štěpán Kožešník\, který přípravek na stránkách propaguje\, nemá záznam v žádné seriózní instituci: na univerzitě\, v nemocnici\, ani ve specializovaném ústavu. Před nákupem na těchto stránkách Česká obchodní inspekce varuje.
cz1.dietspraynd.com,-,Stránka\, na kterou se dostane spotřebitel nejčastěji proklikem přes web www.abc-pro-zdravi.cz\, nabízí neznámý výrobek\, který se má úživat postřikem do úst\, aby člověk zhubl. Jako provozovatel webu není uveden nikdo\, stránky jsou tedy zcela anonymní a spotřebitel neví\, s kým uzavírá kupní smlouvu a vůči komu může nárokovat svá práva. Před nákupem na těchto stránkách Česká obchodní inspekce varuje.
cz1.energy-saving-b0x.com,-,Stránky odkazují formou článku na prodej zařízení na šetření spotřeby elektrické energie. Toto zařízení však energii nemůže ušetřit\, ale naopak ji spotřebovává. Může se navíc jednat o nebezpečný výrobek. V roce 2012 byl do systému RAPEX nahlášen velmi podobný výrobek Power Factor Saver\, výrobek představoval nebezpečí úrazu elektrickým proudem\, protože napětí na kolících po odpojení výrobku ze zásuvky bylo příliš vysoké. Internetové stránky jsou provozovány zahraničními osobami\, které figurují u jiných rizikových webů\, sídlo uvádějí v Panamě.
cz1.flekobalm.pro,-,Jako provozovatel webu není uveden nikdo\, stránky jsou tedy zcela anonymní a spotřebitel neví\, s kým uzavírá kupní smlouvu a vůči komu může nárokovat svá práva. Před nákupem na těchto stránkách varuje Česká obchodní inspekce varuje i Státní ústav pro kontrolu léčiv.
cz1.hondrostrc.com,-,Internetové stránky\, na které se dostanete nejčastěji na základě spamů v elektronické poště\, nabízejí téměř zázračný výrobek na klouby. Obchodní podmínky v češtině zcela chybí\, další informace na stránkách jsou nedostatečné. Jako provozovatel je uvedena údajně firma\, která figuruje u mnoha jiných rizikových e-shopů. Před nákupem na těchto stránkách Česká obchodní inspekce varuje.
cz1.ketodieti.com,-,Na základě smyšlených informací prezentován neznámý přípravek na zhubnutí. Na stránkách je příběh osoba\, která měla údajně zhubnout. Příběh je smyšlený\, provozovatel je uveden na celé řadě dalších rizikových webů nabízející obdobné rychlé řešení problémů se zdravím. Nákup zde za rizikový považuje Česká obchodní inspekce\, stránky jsou anonymní na blíže nespecifikovanou zahraniční firmu a spotřebitel neví\, s kým uzavírá kupní smlouvu a vůči komu může nárokovat svá práva.
cz1.suganp.com,-,Jako provozovatel webu není uveden nikdo\, stránky jsou tedy zcela anonymní a spotřebitel neví\, s kým uzavírá kupní smlouvu a vůči komu může nárokovat svá práva. Před nákupem na těchto stránkách Česká obchodní inspekce varuje.
cz2.cardimednd.com,-,Internetové stránky\, na které se dostanete nejčastěji přes reklamu\, slibují neznámý přípravek proti srdeční hypertenzi. Lákají tlačítkem začněte léčbu ihned. Informace na stránkách jsou nedostatečné. Jako provozovatel je uvedena údajně firma z Panamy\, která figuruje u mnoha jiných rizikových e-shopů\, které nabízejí celou řadu dalších neznámých výrobků např. na hubnutí\, proti kouření\, prostatě\, na klouby\, srdeční hypertenzi a další. Výrobky nejsou schváleny Ústavem pro kontrolu léčiv\, lékaři před těmito neznámými přípravky varují. Nákup zde za rizikový považuje také Česká obchodní inspekce.
cz2.cardimnd.com,-,Internetové stránky\, na které se dostanete nejčastěji přes reklamu\, slibují neznámý přípravek proti srdeční hypertenzi. Lákají tlačítkem začněte léčbu ihned. Informace na stránkách jsou nedostatečné. Jako provozovatel je uvedena údajně firma z Panamy\, která figuruje u mnoha jiných rizikových e-shopů\, které nabízejí celou řadu dalších neznámých výrobků např. na hubnutí\, proti kouření\, prostatě\, na klouby\, srdeční hypertenzi a další. Výrobky nejsou schváleny Ústavem pro kontrolu léčiv\, lékaři před těmito neznámými přípravky varují. Nákup zde za rizikový považuje také Česká obchodní inspekce.
cz2.landpld.com,-,Internetové stránky\, na které se dostanete nejčastěji na základě spamů v elektronické poště\, slibují neznámý přípravek. Obchodní podmínky chybí. Další informace na stránkách jsou zcela nedostatečné. Jako provozovatel je uvedena údajná firma z Panamy\, která figuruje u celé řady dalších rizikových webů. Lékař\, který je na webu uveden\, je smyšlená osoba. Na stránkách odbíhá odpočítávání času\, aby spotřebitel byl tlačen k rozhodnutí a neměl čas o nákupu přemýšlet. Před nákupem na těchto stránkách Česká obchodní inspekce varuje.
cz2.prostatricum.com,-,Jako provozovatel webu není uveden nikdo\, stránky jsou tedy zcela anonymní a spotřebitel neví\, s kým uzavírá kupní smlouvu a vůči komu může nárokovat svá práva. Před nákupem na těchto stránkách varuje Česká obchodní inspekce varuje i Státní ústav pro kontrolu léčiv.
cz2.wowbustlb.com,-,Internetové stránky\, na které se dostanete nejčastěji na základě spamů v elektronické poště\, slibují neznámý přípravek na zvětšení prsou. Další informace na stránkách jsou zcela nedostatečné. Jako provozovatel je uvedena údajná firma z Panamy\, která figuruje u celé řady dalších rizikových webů. Na stránkách odbíhá odpočítávání času\, aby spotřebitel byl tlačen k rozhodnutí a neměl čas o nákupu přemýšlet. Lékařka\, údajně jménem Doufková Anet\, která přípravek na stránkách propaguje\, nemá záznam v žádné seriózní instituci: na univerzitě\, v nemocnici\, ani ve specializovaném ústavu. Před nákupem na těchto stránkách Česká obchodní inspekce varuje.
cz3.cannadiabv.com,-,Internetové stránky\, na které se dostanete nejčastěji na základě spamů v elektronické poště\, slibují neznámý přípravek na údajnou léčbu cukrovky (https://www.coi.gov.cz/cannabis/). Další informace na stránkách jsou zcela nedostatečné. Jako provozovatel je uvedena údajná firma z Panamy\, která figuruje u celé řady dalších rizikových webů. Na stránkách odbíhá odpočítávání času\, aby spotřebitel byl tlačen k rozhodnutí a neměl čas o nákupu přemýšlet. Lékař\, který přípravek na stránkách propaguje\, je smyšlený a jeho fotografie stažena z fotobanky. Před nákupem na těchto stránkách Česká obchodní inspekce varuje.
cz3.landlrev.com,-,Jako provozovatel webu není uveden nikdo\, stránky jsou tedy zcela anonymní a spotřebitel neví\, s kým uzavírá kupní smlouvu a vůči komu může nárokovat svá práva. Před nákupem na těchto stránkách Česká obchodní inspekce varuje.
cz3.landntrv.com,-,Na stránkách je nabízen dron. Provozovatel je uveden na celé řadě dalších rizikových webů nabízející pro změnu řešení různých zdravotních potíží. Nákup zde za rizikový považuje Česká obchodní inspekce\, stránky jsou anonymní na blíže nespecifikovanou zahraniční firmu a spotřebitel neví\, s kým uzavírá kupní smlouvu a vůči komu může nárokovat svá práva.
cz4.ketodietnd.com,-,Na základě smyšlených informací prezentován neznámý přípravek na zhubnutí. Dole je pak jakési kolo štěstí - spotřebitel si pokaždé vylosuje slevu 50% a poté má omezený čas k vyplnění objednávkového formuláře. Na stránkách je příběh ženy\, která měla údajně zhubnout. Přípěh je smyšlený\, stejně jako loterie na stránkách\, kde zatočením kola si spotřebitel vždy vylosuje údajnou slevu 50%. Nákup zde za rizikový považuje Česká obchodní inspekce\, stránky jsou anonymní a spotřebitel neví\, s kým uzavírá kupní smlouvu a vůči komu může nárokovat svá práva.
cz4.predstavitltd.com,-,Internetové stránky\, na které se dostanete nejčastěji na základě spamů v elektronické poště\, slibují neznámý přípravek na prostatu. Další informace na stránkách jsou zcela nedostatečné. Jako provozovatel je uvedena údajně firma\, která figuruje u celé řady dalších rizikových webů. Na stránkách odbíhá odpočítávání času\, aby spotřebitel byl tlačen k rozhodnutí a neměl čas o nákupu přemýšlet. Odborníci\, kteří přípravek na stránkách propagují\, jso smyšlení a fotografie staženy z fotobanky. Před nákupem na těchto stránkách Česká obchodní inspekce varuje.
cz6.immunity.canabis-oil.com/?code=shsf&tid=1587368402580990805&sid=shsf&c=CZ,-,Internetové stránky\, na které se dostanete nejčastěji přes reklamu\, slibují neznámý přípravek proti virům. Informace na stránkách jsou nedostatečné. Jako provozovatel je uvedena údajně firma z Panamy\, která figuruje u mnoha jiných rizikových e-shopů\, které nabízejí celou řadu dalších neznámých výrobků např. na hubnutí\, proti kouření\, na prostatu\, na klouby\, srdeční hypertenzi a další. Nákup zde za rizikový považuje také Česká obchodní inspekce.
cz6.parazr.com,-,Jako provozovatel webu není uveden nikdo\, stránky jsou tedy zcela anonymní a spotřebitel neví\, s kým uzavírá kupní smlouvu a vůči komu může nárokovat svá práva. Před nákupem na těchto stránkách Česká obchodní inspekce varuje.
czalpinepro.shop,-,Jako provozovatel webu není uveden nikdo\, stránky jsou tedy zcela anonymní a spotřebitel neví\, s kým uzavírá kupní smlouvu a vůči komu může nárokovat svá práva. Před nákupem na těchto stránkách Česká obchodní inspekce varuje.
czat.shop,-,Jako provozovatel webu není uveden nikdo\, stránky jsou tedy zcela anonymní a spotřebitel neví\, s kým uzavírá kupní smlouvu a vůči komu může nárokovat svá práva. Před nákupem na těchto stránkách Česká obchodní inspekce varuje.
czdialine.phytosbest.com/?country_code=CZ,-,Stránky prezentují neznámý výrobek pro diabetiky.  Jako provozovatel webu není uveden nikdo\, stránky jsou tedy zcela anonymní a spotřebitel neví\, s kým uzavírá kupní smlouvu a vůči komu může nárokovat svá práva. Před nákupem na těchto stránkách varuje Česká obchodní inspekce i Státní zemědělská a potravinářská inspekce.
cze.dwczd.top,-,Jako provozovatel webu není uveden nikdo\, stránky jsou tedy zcela anonymní a spotřebitel neví\, s kým uzavírá kupní smlouvu a vůči komu může nárokovat svá práva. Před nákupem na těchto stránkách Česká obchodní inspekce varuje.
czech-germixil.beauty-goods.biz,-,Jako provozovatel webu není uveden nikdo\, stránky jsou tedy zcela anonymní a spotřebitel neví\, s kým uzavírá kupní smlouvu a vůči komu může nárokovat svá práva. Před nákupem na těchto stránkách varuje Česká obchodní inspekce i Státní ústav prokontrolu léčiv.
czech-newyear-offers.shop,-,Jako provozovatel webu není uveden nikdo\, stránky jsou tedy zcela anonymní a spotřebitel neví\, s kým uzavírá kupní smlouvu a vůči komu může nárokovat svá práva. Před nákupem na těchto stránkách Česká obchodní inspekce varuje.
czech-republic-invest.com,-,Web zneužívá logo a design portálu Novinky.cz a snaží se vytvořit dojem\, že přináší úžasnou zprávu o zázračném zbohatnutí. Celý systém na základě lživých informací žádá následně velmi citlivá data. Jako provozovatel webu není uveden nikdo\, stránky jsou tedy zcela anonymní a spotřebitel neví\, vůči komu může nárokovat svá práva. Před vyplněním citlivých údajů na těchto stránkách varuje společnost Seznam.cz a Česká obchodní inspekce.
czech.e-energy-official.com,-,Jako provozovatel webu není uveden nikdo\, stránky jsou tedy zcela anonymní a spotřebitel neví\, s kým uzavírá kupní smlouvu a vůči komu může nárokovat svá práva. Před nákupem na těchto stránkách Česká obchodní inspekce varuje.
czech.hondrocream.shop,-,Jako provozovatel webu není uveden nikdo\, stránky jsou tedy zcela anonymní a spotřebitel neví\, s kým uzavírá kupní smlouvu a vůči komu může nárokovat svá práva. Před nákupem na těchto stránkách Česká obchodní inspekce varuje.
czechsiksilk.com,-,Jako provozovatel webu není uveden nikdo\, stránky jsou tedy zcela anonymní a spotřebitel neví\, s kým uzavírá kupní smlouvu a vůči komu může nárokovat svá práva. Před nákupem na těchto stránkách Česká obchodní inspekce varuje.
czfung.ru,-,Stránka se otevře správně jen těm\, kteří přijdou z reklamy a vypadá takto: https://www.coi.gov.cz/czfung/ . Následně se zobrazí lživý obsah o tom\, že můžete problém s plísněmi vyřešit za pomoci neznámého výrobku. Uvedená stránka navíc zneužívá loga českých televizních společností\, aby vypadala důvěryhodněji. Česká obchodní inspekce před těmito stránkami varuje\, provozovatel je neznámý.
czh.tactical-xdrone.newsalepro.com,-,Stránka\, na kterou se dostane spotřebitel nejčastěji přes spam v e-mailu\, nabízí údajně drony. Jako provozovatel webu není uveden nikdo\, stránky jsou tedy zcela anonymní a spotřebitel neví\, s kým uzavírá kupní smlouvu a vůči komu může nárokovat svá práva. Před nákupem na těchto stránkách Česká obchodní inspekce varuje.
czhairperfecta.markmax.site,-,Jako provozovatel webu není uveden nikdo\, stránky jsou tedy zcela anonymní a spotřebitel neví\, s kým uzavírá kupní smlouvu a vůči komu může nárokovat svá práva. Před nákupem na těchto stránkách Česká obchodní inspekce varuje.
